X.1,SIndex,FullId,Station,Time,X,Y,Z,HPE,HPEm,RMSE,SensorValu,SensorUnit,nBasic,RxDetected,nRxDetecte,RxUsed,nRxUsed,Longitude,Latitude,DateTime,DateTimeLo,habitat
378,94269,A69-1604-28093,NA,2024/07/01 06:42:49.958,4969.579999999999927,5137.739999999999782,-1,8.941300000000000,NA,0.319800000000000,NA,NA,4,486912 488550 486915 486916 486909,5,488550 486915 486916 486909,4,-88.296266500000002,30.387559199999998,2024/07/01 06:42:49.958,2024/07/01 01:42:49.958,SAV
382,94431,A69-1604-28093,NA,2024/07/01 07:15:05.441,4955.659999999999854,5132.119999999999891,-1,14.218400000000001,NA,0.247700000000000,NA,NA,6,486912 486915 487450 486914 484753 486918 486916 486917 486909,9,486915 487450 486914 484753 486918,5,-88.296411300000003,30.387508499999999,2024/07/01 07:15:05.441,2024/07/01 02:15:05.441,SAV
392,94808,A69-1604-28093,NA,2024/07/01 08:35:55.251,4960.100000000000364,5135.670000000000073,-1,12.557200000000000,NA,0.433600000000000,NA,NA,5,486912 488550 486915 486914 486918 486917 486909 486919,8,486912 488550 486915 486914 486918 486917,6,-88.296365100000003,30.387540500000000,2024/07/01 08:35:55.251,2024/07/01 03:35:55.251,SAV
406,95246,A69-1604-28093,NA,2024/07/01 10:08:18.150,4912.720000000000255,5101.390000000000327,-1,14.257899999999999,NA,0.354600000000000,NA,NA,8,486915 486912 487450 488550 486917 486918 486914 484753 486916,9,486915 486912 487450 488550 486917 486918,6,-88.296858099999994,30.387231199999999,2024/07/01 10:08:18.150,2024/07/01 05:08:18.150,SAV
409,95292,A69-1604-28093,NA,2024/07/01 10:18:29.243,4966.880000000000109,5135.659999999999854,-1,7.518300000000000,NA,0.200800000000000,NA,NA,10,486912 488550 487450 486915 486914 484753 486918 486916 486917 486909 486919,11,486912 488550 487450 486915 486914 484753,6,-88.296294599999996,30.387540399999999,2024/07/01 10:18:29.243,2024/07/01 05:18:29.243,SAV
411,98645,A69-1604-28093,NA,2024/07/02 00:41:16.275,4951.779999999999745,5105.470000000000255,-1,9.748600000000000,NA,0.155100000000000,NA,NA,8,486912 486915 487450 486918 486914 486917 484753,7,486912 486915 487450 486918 486914 486917,6,-88.296451700000006,30.387267999999999,2024/07/02 00:41:16.275,2024/07/01 19:41:16.275,SAV
415,98814,A69-1604-28093,NA,2024/07/02 01:19:01.439,4955.880000000000109,5103.029999999999745,-1,11.788800000000000,NA,0.100500000000000,NA,NA,4,486912 487450 486917 486909,4,486912 487450 486917 486909,4,-88.296408999999997,30.387246000000001,2024/07/02 01:19:01.439,2024/07/01 20:19:01.439,SAV
416,98839,A69-1604-28093,NA,2024/07/02 01:24:17.218,4980.550000000000182,5133.810000000000400,-1,5.114600000000000,NA,0.278200000000000,NA,NA,12,486912 488550 486914 484753 486916 486909,6,486912 488550 486914 484753 486916 486909,6,-88.296152399999997,30.387523699999999,2024/07/02 01:24:17.218,2024/07/01 20:24:17.218,SAV
417,98874,A69-1604-28093,NA,2024/07/02 01:29:58.248,4974.619999999999891,5122.789999999999964,-1,11.074500000000000,NA,0.279500000000000,NA,NA,4,486912 488550 487450 484753 486918 486919,6,488550 487450 484753 486918 486919,5,-88.296214000000006,30.387424299999999,2024/07/02 01:29:58.248,2024/07/01 20:29:58.248,SAV
418,98885,A69-1604-28093,NA,2024/07/02 01:32:27.117,4978.130000000000109,5121.949999999999818,-1,9.867100000000001,NA,0.430300000000000,NA,NA,5,486912 487450 486915 486914 484753,5,486912 487450 486915 486914 484753,5,-88.296177599999993,30.387416699999999,2024/07/02 01:32:27.117,2024/07/01 20:32:27.117,SAV
420,99102,A69-1604-28093,NA,2024/07/02 02:16:17.285,4979.770000000000437,5137.010000000000218,-1,13.078099999999999,NA,0.436900000000000,NA,NA,1,486912 488550 487450 486918 486909,5,486912 488550 487450,3,-88.296160499999999,30.387552500000002,2024/07/02 02:16:17.285,2024/07/01 21:16:17.285,SAV
421,99115,A69-1604-28093,NA,2024/07/02 02:18:58.545,4983.300000000000182,5129.229999999999563,-1,3.454300000000000,NA,0.096600000000000,NA,NA,14,486912 488550 487450 486914 484753 486916 486909,7,486912 488550 487450 486914 484753 486916,6,-88.296123800000004,30.387482400000000,2024/07/02 02:18:58.545,2024/07/01 21:18:58.545,SAV
422,99126,A69-1604-28093,NA,2024/07/02 02:21:17.600,4986.109999999999673,5118.789999999999964,-1,3.383800000000000,NA,0.254700000000000,NA,NA,6,486912 488550 487450 486914 486918,5,486912 488550 487450 486914 486918,5,-88.296094499999995,30.387388200000000,2024/07/02 02:21:17.600,2024/07/01 21:21:17.600,SAV
427,99246,A69-1604-28093,NA,2024/07/02 02:48:45.087,4929.029999999999745,5085.819999999999709,-1,12.276500000000000,NA,0.120300000000000,NA,NA,7,486915 486912 487450 486917 486918 486914 486909,7,486915 486912 487450 486917 486918 486914,6,-88.296688399999994,30.387090799999999,2024/07/02 02:48:45.087,2024/07/01 21:48:45.087,SAV
429,99276,A69-1604-28093,NA,2024/07/02 02:56:32.485,4918.239999999999782,5083.300000000000182,-1,14.940899999999999,NA,0.130600000000000,NA,NA,8,486915 486912 486917 487450 486918 486909 486916,7,486915 486912 486917 487450 486918 486909,6,-88.296800700000006,30.387067999999999,2024/07/02 02:56:32.485,2024/07/01 21:56:32.485,SAV
431,99303,A69-1604-28093,NA,2024/07/02 03:02:11.129,4916.449999999999818,5082.279999999999745,-1,14.983499999999999,NA,0.279200000000000,NA,NA,4,486915 486912 486917 486918 486909 486914 486916,7,486912 486917 486918 486909 486914,5,-88.296819299999996,30.387058900000000,2024/07/02 03:02:11.129,2024/07/01 22:02:11.129,SAV
434,99369,A69-1604-28093,NA,2024/07/02 03:15:40.926,4922.270000000000437,5085.409999999999854,-1,13.929399999999999,NA,0.375800000000000,NA,NA,8,486915 486912 487450 486917 486918 486909,6,486915 486912 487450 486917 486918 486909,6,-88.296758800000006,30.387087099999999,2024/07/02 03:15:40.926,2024/07/01 22:15:40.926,SAV
435,99391,A69-1604-28093,NA,2024/07/02 03:20:28.559,4924.659999999999854,5085.989999999999782,-1,13.878800000000000,NA,0.097800000000000,NA,NA,7,486915 486912 487450 486917 486918 486914 486909 486919,8,486915 486912 487450 486917 486918 486914,6,-88.296733900000007,30.387092299999999,2024/07/02 03:20:28.559,2024/07/01 22:20:28.559,SAV
439,99455,A69-1604-28093,NA,2024/07/02 03:33:49.422,4947.329999999999927,5115.859999999999673,-1,8.764500000000000,NA,0.225800000000000,NA,NA,9,486912 486915 488550 487450 486914 486918 484753 486909,8,486912 486915 488550 487450 486914 486918,6,-88.296498000000000,30.387361800000001,2024/07/02 03:33:49.422,2024/07/01 22:33:49.422,SAV
440,99464,A69-1604-28093,NA,2024/07/02 03:36:09.175,4947.510000000000218,5109.510000000000218,-1,10.521699999999999,NA,0.407900000000000,NA,NA,8,486912 486915 486918 486914 486917 486909,6,486912 486915 486918 486914 486917 486909,6,-88.296496200000007,30.387304499999999,2024/07/02 03:36:09.175,2024/07/01 22:36:09.175,SAV
441,99477,A69-1604-28093,NA,2024/07/02 03:38:44.846,4938.220000000000255,5104.989999999999782,-1,14.477000000000000,NA,0.202200000000000,NA,NA,9,486912 486915 487450 486918 486917 486914 484753 486916 486909,9,486912 486915 487450 486918 486917 486914,6,-88.296592799999999,30.387263799999999,2024/07/02 03:38:44.846,2024/07/01 22:38:44.846,SAV
450,99625,A69-1604-28093,NA,2024/07/02 04:11:25.840,4945.869999999999891,5111.479999999999563,-1,14.145200000000001,NA,0.359800000000000,NA,NA,7,486912 486915 487450 486918 486914 486909,6,486912 486915 487450 486918 486914 486909,6,-88.296513300000001,30.387322300000001,2024/07/02 04:11:25.840,2024/07/01 23:11:25.840,SAV
452,99667,A69-1604-28093,NA,2024/07/02 04:22:01.584,4939.390000000000327,5102.850000000000364,-1,11.596000000000000,NA,0.219900000000000,NA,NA,9,486912 486915 487450 488550 486918 486914 486916 486909,8,486912 486915 487450 488550 486918 486914,6,-88.296580599999999,30.387244400000000,2024/07/02 04:22:01.584,2024/07/01 23:22:01.584,SAV
453,99675,A69-1604-28093,NA,2024/07/02 04:24:19.912,4935.109999999999673,5096.069999999999709,-1,8.221700000000000,NA,0.152000000000000,NA,NA,8,486915 486912 487450 488550 486918 486917 486914 484753 486909 486916,10,486915 486912 487450 488550 486918 486917,6,-88.296625199999994,30.387183199999999,2024/07/02 04:24:19.912,2024/07/01 23:24:19.912,SAV
477,100371,A69-1604-28093,NA,2024/07/02 06:53:13.667,4948.279999999999745,5122.750000000000000,-1,14.792800000000000,NA,0.218400000000000,NA,NA,7,486912 486915 486914 486918 484753 486909 486919,7,486915 486914 486918 484753 486909,5,-88.296488100000005,30.387423999999999,2024/07/02 06:53:13.667,2024/07/02 01:53:13.667,SAV
492,101235,A69-1604-28093,NA,2024/07/02 10:06:19.669,4986.020000000000437,5149.689999999999600,-1,10.130200000000000,NA,0.230600000000000,NA,NA,8,488550 486912 486914 487450 484753 486916 486918 486919 486917,9,488550 486912 486914 487450 484753 486916,6,-88.296095500000007,30.387667000000000,2024/07/02 10:06:19.669,2024/07/02 05:06:19.669,SAV
584,104982,A69-1604-28093,NA,2024/07/03 01:28:39.557,4997.250000000000000,5125.670000000000073,-1,8.121200000000000,NA,0.000000000000000,NA,NA,1,488550 486914 486918,3,488550 486914 486918,3,-88.295978599999998,30.387450300000001,2024/07/03 01:28:39.557,2024/07/02 20:28:39.557,SAV
596,106328,A69-1604-28093,NA,2024/07/03 07:06:11.582,4969.600000000000364,5127.890000000000327,-1,7.369500000000000,NA,0.133600000000000,NA,NA,5,486912 488550 487450 486915 486914,5,486912 488550 487450 486915 486914,5,-88.296266399999993,30.387470300000000,2024/07/03 07:06:11.582,2024/07/03 02:06:11.582,SAV
597,109075,A69-1604-28093,NA,2024/07/03 19:28:52.963,5016.710000000000036,5135.000000000000000,-1,2.073700000000000,NA,0.245300000000000,NA,NA,16,488550 486914 486912 487450 484753 486918,6,488550 486914 486912 487450 484753 486918,6,-88.295776099999998,30.387534400000000,2024/07/03 19:28:52.963,2024/07/03 14:28:52.963,SAV
690,110556,A69-1604-28093,NA,2024/07/04 01:48:54.891,4992.670000000000073,5129.569999999999709,-1,3.782000000000000,NA,0.470900000000000,NA,NA,4,486912 488550 487450 486914,4,486912 488550 487450 486914,4,-88.296026299999994,30.387485399999999,2024/07/04 01:48:54.891,2024/07/03 20:48:54.891,SAV
698,112248,A69-1604-28093,NA,2024/07/04 08:31:49.712,4953.210000000000036,5111.850000000000364,-1,11.643400000000000,NA,0.929100000000000,NA,NA,6,486912 486915 487450 486914 484753 486909,6,486915 487450 486914 484753 486909,5,-88.296436799999995,30.387325600000000,2024/07/04 08:31:49.712,2024/07/04 03:31:49.712,SAV
699,112267,A69-1604-28093,NA,2024/07/04 08:34:42.896,4974.119999999999891,5126.270000000000437,-1,5.053300000000000,NA,0.180100000000000,NA,NA,9,486912 488550 487450 486915 486914 486918 486909,7,486912 488550 487450 486915 486914 486918,6,-88.296219300000004,30.387455700000000,2024/07/04 08:34:42.896,2024/07/04 03:34:42.896,SAV
700,114787,A69-1604-28093,NA,2024/07/04 19:10:42.771,5003.260000000000218,5121.720000000000255,-1,5.356600000000000,NA,0.393200000000000,NA,NA,6,488550 487450 486914 484753 486916,5,488550 487450 486914 484753 486916,5,-88.295916099999999,30.387414600000000,2024/07/04 19:10:42.771,2024/07/04 14:10:42.771,SAV
726,115537,A69-1604-28093,NA,2024/07/04 21:53:55.615,5061.850000000000364,5126.109999999999673,-1,7.084600000000000,NA,0.052600000000000,NA,NA,5,486914 484753 487450 486916 486919 486918 486909 486917,8,486914 484753 487450 486916 486919 486918,6,-88.295306499999995,30.387454200000001,2024/07/04 21:53:55.615,2024/07/04 16:53:55.615,SAV
766,116723,A69-1604-28093,NA,2024/07/05 02:02:08.450,5001.020000000000437,5131.500000000000000,-1,12.801500000000001,NA,0.000000000000000,NA,NA,1,488550 487450 484753,3,488550 487450 484753,3,-88.295939399999995,30.387502800000000,2024/07/05 02:02:08.450,2024/07/04 21:02:08.450,SAV
767,116752,A69-1604-28093,NA,2024/07/05 02:07:23.525,5012.579999999999927,5128.119999999999891,-1,2.850000000000000,NA,0.335800000000000,NA,NA,11,488550 486914 487450 484753 486916 486909,6,488550 486914 487450 484753 486916 486909,6,-88.295819100000003,30.387472400000000,2024/07/05 02:07:23.525,2024/07/04 21:07:23.525,SAV
768,116767,A69-1604-28093,NA,2024/07/05 02:10:17.434,5012.729999999999563,5139.510000000000218,-1,9.711399999999999,NA,0.000000000000000,NA,NA,1,488550 487450 484753,3,488550 487450 484753,3,-88.295817600000007,30.387575099999999,2024/07/05 02:10:17.434,2024/07/04 21:10:17.434,SAV
769,116896,A69-1604-28093,NA,2024/07/05 02:36:48.523,5010.260000000000218,5131.260000000000218,-1,6.840900000000000,NA,0.042600000000000,NA,NA,3,488550 484753 486916 486919 486909,5,488550 484753 486916 486919 486909,5,-88.295843199999993,30.387500700000000,2024/07/05 02:36:48.523,2024/07/04 21:36:48.523,SAV
770,116930,A69-1604-28093,NA,2024/07/05 02:44:07.584,5005.380000000000109,5132.170000000000073,-1,5.463400000000000,NA,0.203300000000000,NA,NA,4,488550 486914 487450 484753,4,488550 486914 487450 484753,4,-88.295894000000004,30.387508900000000,2024/07/05 02:44:07.584,2024/07/04 21:44:07.584,SAV
771,116945,A69-1604-28093,NA,2024/07/05 02:46:54.720,5006.789999999999964,5126.859999999999673,-1,3.043700000000000,NA,0.505000000000000,NA,NA,11,488550 486914 487450 484753 486916 486918 486919 486909,8,488550 486914 487450 484753 486916 486918,6,-88.295879299999996,30.387460999999998,2024/07/05 02:46:54.720,2024/07/04 21:46:54.720,SAV
773,117024,A69-1604-28093,NA,2024/07/05 03:02:45.219,5006.460000000000036,5122.409999999999854,-1,2.546400000000000,NA,0.801700000000000,NA,NA,8,488550 486912 487450 486914 486916,5,488550 486912 487450 486914 486916,5,-88.295882800000001,30.387420899999999,2024/07/05 03:02:45.219,2024/07/04 22:02:45.219,SAV
774,117070,A69-1604-28093,NA,2024/07/05 03:13:59.589,4997.109999999999673,5134.350000000000364,-1,8.274699999999999,NA,0.402700000000000,NA,NA,2,488550 487450 484753 486918,4,488550 487450 484753 486918,4,-88.295980099999994,30.387528499999998,2024/07/05 03:13:59.589,2024/07/04 22:13:59.589,SAV
775,117084,A69-1604-28093,NA,2024/07/05 03:16:59.139,4989.850000000000364,5130.979999999999563,-1,6.289700000000000,NA,0.000000000000000,NA,NA,1,486912 488550 487450,3,486912 488550 487450,3,-88.296055600000003,30.387498200000000,2024/07/05 03:16:59.139,2024/07/04 22:16:59.139,SAV
777,117180,A69-1604-28093,NA,2024/07/05 03:36:20.053,4994.890000000000327,5142.460000000000036,-1,8.069400000000000,NA,0.000000000000000,NA,NA,1,488550 486912 487450,3,488550 486912 487450,3,-88.296003200000001,30.387601700000001,2024/07/05 03:36:20.053,2024/07/04 22:36:20.053,SAV
787,118731,A69-1604-28093,NA,2024/07/05 09:25:34.386,4949.560000000000400,5135.010000000000218,-1,13.686999999999999,NA,0.167000000000000,NA,NA,3,486912 488550 486915 487450 486909,5,488550 486915 487450 486909,4,-88.296474799999999,30.387534599999999,2024/07/05 09:25:34.386,2024/07/05 04:25:34.386,SAV
789,118834,A69-1604-28093,NA,2024/07/05 09:48:26.650,4973.899999999999636,5135.829999999999927,-1,9.521699999999999,NA,0.073900000000000,NA,NA,12,486912 488550 487450 486914 484753 486918 486916,7,486912 488550 487450 486914 484753 486918,6,-88.296221599999996,30.387541899999999,2024/07/05 09:48:26.650,2024/07/05 04:48:26.650,SAV
841,123576,A69-1604-28093,NA,2024/07/06 04:54:59.619,4959.399999999999636,5102.239999999999782,-1,6.000100000000000,NA,0.224300000000000,NA,NA,9,486912 486915 487450 486918 486914 484753 486916 486909,8,486912 486915 487450 486918 486914 484753,6,-88.296372399999996,30.387238900000000,2024/07/06 04:54:59.619,2024/07/05 23:54:59.619,SAV
842,123593,A69-1604-28093,NA,2024/07/06 04:57:48.591,4943.600000000000364,5088.989999999999782,-1,12.090700000000000,NA,0.296800000000000,NA,NA,2,486915 486912 486918 486917 486909,5,486912 486918 486917 486909,4,-88.296536900000007,30.387119400000000,2024/07/06 04:57:48.591,2024/07/05 23:57:48.591,SAV
846,123955,A69-1604-28093,NA,2024/07/06 06:05:07.704,4985.909999999999854,5141.529999999999745,-1,9.294900000000000,NA,0.135600000000000,NA,NA,3,488550 486912 486914 487450,4,488550 486912 486914 487450,4,-88.296096599999998,30.387593299999999,2024/07/06 06:05:07.704,2024/07/06 01:05:07.704,SAV
847,124189,A69-1604-28093,NA,2024/07/06 06:49:22.729,4972.159999999999854,5129.819999999999709,-1,5.521500000000000,NA,0.073900000000000,NA,NA,12,486912 488550 486915 486914 484753 486909 486919,7,486912 488550 486915 486914 484753 486909,6,-88.296239600000007,30.387487700000001,2024/07/06 06:49:22.729,2024/07/06 01:49:22.729,SAV
850,124429,A69-1604-28093,NA,2024/07/06 07:35:47.322,4962.590000000000146,5126.460000000000036,-1,11.227700000000000,NA,0.268400000000000,NA,NA,6,486912 486915 487450 486914 484753 486918 486916 486917,8,486915 487450 486914 484753 486918,5,-88.296339300000000,30.387457399999999,2024/07/06 07:35:47.322,2024/07/06 02:35:47.322,SAV
852,124763,A69-1604-28093,NA,2024/07/06 08:43:17.672,5035.270000000000437,5150.229999999999563,-1,7.739300000000000,NA,0.343200000000000,NA,NA,9,486914 488550 484753 487450 486912 486916 486915 486918,8,486914 488550 484753 487450 486912 486916,6,-88.295582999999993,30.387671800000000,2024/07/06 08:43:17.672,2024/07/06 03:43:17.672,SAV
854,124843,A69-1604-28093,NA,2024/07/06 08:59:50.627,5029.970000000000255,5159.729999999999563,-1,14.493700000000000,NA,0.567800000000000,NA,NA,5,486914 488550 486912 484753 487450 486916 486918 486909 486917,9,486914 488550 486912 484753 487450 486916,6,-88.295638199999999,30.387757499999999,2024/07/06 08:59:50.627,2024/07/06 03:59:50.627,SAV
855,124922,A69-1604-28093,NA,2024/07/06 09:16:02.503,4976.489999999999782,5146.439999999999600,-1,14.805000000000000,NA,0.551200000000000,NA,NA,8,488550 486912 486914 487450 484753 486909 486919,7,488550 486912 486914 487450 484753 486909,6,-88.296194600000007,30.387637600000001,2024/07/06 09:16:02.503,2024/07/06 04:16:02.503,SAV
857,125007,A69-1604-28093,NA,2024/07/06 09:33:03.941,4934.600000000000364,5111.079999999999927,-1,10.324700000000000,NA,0.204700000000000,NA,NA,6,486912 486915 488550 487450 486918 486917 486914 484753 486916 486909,10,486912 486915 488550 487450 486918 486917,6,-88.296630500000006,30.387318600000000,2024/07/06 09:33:03.941,2024/07/06 04:33:03.941,SAV
903,130477,A69-1604-28093,NA,2024/07/07 08:02:35.085,4958.180000000000291,5122.609999999999673,-1,11.011799999999999,NA,0.154100000000000,NA,NA,6,486912 486915 487450 486914 486918 486916 486909,7,486915 487450 486914 486918 486916,5,-88.296385099999995,30.387422699999998,2024/07/07 08:02:35.085,2024/07/07 03:02:35.085,SAV
908,130586,A69-1604-28093,NA,2024/07/07 08:26:46.950,4928.649999999999636,5095.729999999999563,-1,14.780600000000000,NA,0.260100000000000,NA,NA,7,486915 486912 486918 486917 486909 486916,6,486915 486912 486918 486917 486909 486916,6,-88.296692399999998,30.387180200000000,2024/07/07 08:26:46.950,2024/07/07 03:26:46.950,SAV
910,130611,A69-1604-28093,NA,2024/07/07 08:31:21.527,4946.659999999999854,5113.890000000000327,-1,13.988799999999999,NA,0.173900000000000,NA,NA,7,486912 486915 487450 486914 486918 484753 486916 486909 486919,9,486912 486915 487450 486914 486918 484753,6,-88.296504999999996,30.387343999999999,2024/07/07 08:31:21.527,2024/07/07 03:31:21.527,SAV
